Media ID;Title;Raw OD600nm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.084666667;0.084;0.084333333;0.085;0.085;0.086333333;0.086666667;0.091;0.088666667;0.090333333;0.092666667;0.098666667;0.103;0.109;0.135666667;0.155666667;0.176333333;0.205;0.235666667;0.274666667;0.324;0.384333333;0.461333333;0.532666667;0.627666667;0.733333333;0.825;0.924333333;1.017666667;1.105666667;1.186333333;1.256;1.268;1.274;1.282666667;1.290666667;1.299333333;1.310666667;1.322333333;1.335666667;1.347333333;1.359;1.366;1.371333333;1.373666667;1.375;1.374333333;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0.00057735;0;0.00057735;0;0;0.00057735;0.00057735;0.001732051;0.00057735;0.00057735;0.00057735;0.00057735;0;0.001;0.005131601;0.00321455;0.00305505;0.003605551;0.006806859;0.007505553;0.012165525;0.016802778;0.017156146;0.023459184;0.0260832;0.028290163;0.029308702;0.031628047;0.031069814;0.032036438;0.029955523;0.025534291;0.025865034;0.024248711;0.022188586;0.021197484;0.019139836;0.01761628;0.015176737;0.011676187;0.009609024;0.008185353;0.006244998;0.004618802;0.00321455;0.002645751;0.002516611;;;;;;;;;;;;;;;;;;;;;;;;;
5;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.084333333;0.084;0.084;0.084666667;0.085;0.085333333;0.086;0.087;0.088;0.090333333;0.091666667;0.094666667;0.101333333;0.108;0.114;0.138;0.178;0.21;0.247;0.294;0.359333333;0.441;0.541;0.647666667;0.768666667;0.889666667;0.993333333;1.073666667;1.112;1.131;1.15;1.167666667;1.183333333;1.197666667;1.210666667;1.222666667;1.235666667;1.247333333;1.26;1.274;1.288;1.302;1.315666667;1.330666667;1.340333333;1.341;1.342;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0.00057735;0;0;0.00057735;0;0.00057735;0;0;0;0.00057735;0.00057735;0.002081666;0.001154701;0.001732051;0.001732051;0.01473092;0.013228757;0.01473092;0.019078784;0.026057628;0.037740341;0.047947888;0.056400355;0.062010752;0.069514986;0.06159816;0.059534304;0.039576929;0.009643651;0.009643651;0.008888194;0.008504901;0.008144528;0.006806859;0.005131601;0.005859465;0.006110101;0.006658328;0.008544004;0.011532563;0.014106736;0.015716234;0.014047538;0.016502525;0.018147543;0.017349352;0.015099669;;;;;;;;;;;;;;;;;;;;;;;;;
6;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.084;0.083333333;0.083666667;0.084;0.084333333;0.085;0.085333333;0.086333333;0.088;0.09;0.092;0.094666667;0.104333333;0.111666667;0.120666667;0.163666667;0.2;0.239333333;0.288666667;0.359333333;0.458333333;0.58;0.708666667;0.832;0.899666667;0.984;1.083333333;1.113666667;1.136333333;1.166;1.214333333;1.27;1.315666667;1.357;1.389;1.405333333;1.411666667;1.414666667;1.417666667;1.420666667;1.423;1.424666667;1.425333333;1.425666667;1.425333333;1.424333333;1.422;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0;0.00057735;0.00057735;0;0.00057735;0;0.00057735;0.00057735;0;0;0;0.00057735;0.001527525;0.001527525;0.00057735;0.003785939;0.003605551;0.004163332;0.007234178;0.009291573;0.012701706;0.013856406;0.023692474;0.005291503;0.024583192;0.03241913;0.009865766;0.002081666;0.002516611;0.005567764;0.016258331;0.020952327;0.02532456;0.030805844;0.028213472;0.025774665;0.029005747;0.032020827;0.030534134;0.031659648;0.03318132;0.034239354;0.034703506;0.035837597;0.035697806;0.036295087;0.036755952;;;;;;;;;;;;;;;;;;;;;;;;;
7;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.085666667;0.085333333;0.091;0.087;0.088666667;0.089;0.092333333;0.094666667;0.099333333;0.104666667;0.114666667;0.126666667;0.141333333;0.157666667;0.183;0.219666667;0.291333333;0.398;0.499666667;0.656;0.842;0.970333333;1.062333333;1.101333333;1.120333333;1.137333333;1.149;1.159666667;1.168666667;1.177666667;1.186;1.193666667;1.201333333;1.208666667;1.216666667;1.222666667;1.228;1.233666667;1.238333333;1.243;1.246333333;1.249333333;1.253333333;1.255;1.257666667;1.258666667;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0.00057735;0.00057735;0.007937254;0.001;0.00057735;0.001;0.001527525;0.002309401;0.002309401;0.00305505;0.002081666;0.00321455;0.006658328;0.008736895;0.012767145;0.014640128;0.014294521;0.039661064;0.058526347;0.085510233;0.104747315;0.043684475;0.045003704;0.005033223;0.009814955;0.009073772;0.006082763;0.005773503;0.004932883;0.004932883;0.004358899;0.005131601;0.005033223;0.00450925;0.005033223;0.004041452;0.003605551;0.004041452;0.003511885;0.003;0.002516611;0.002516611;0.002516611;0.002;0.002081666;0.002081666;0.001732051;;;;;;;;;;;;;;;;;;;;;;;;;
8;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.084333333;0.084333333;0.085666667;0.087666667;0.090333333;0.094666667;0.101333333;0.119666667;0.143666667;0.209333333;0.303666667;0.452333333;0.617333333;0.824666667;0.996333333;1.046666667;1.116333333;1.121333333;1.132;1.147333333;1.159666667;1.178666667;1.190333333;1.201;1.211666667;1.226333333;1.233666667;1.245;1.252;1.258;1.265333333;1.269;1.277666667;1.284;1.288333333;1.292333333;1.297333333;1.300333333;1.302333333;1.304666667;1.306666667;1.307;1.312;1.314333333;1.316333333;1.316333333;1.318666667;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.002081666;0.00057735;0.003511885;0.007505553;0.013051181;0.013576941;0.013650397;0.009073772;0.005859465;0.005131601;0.010598742;0.011789826;0.012583057;0.010503968;0.008144528;0.007234178;0.008717798;0.011503623;0.015143756;0.017214335;0.00781025;0.007;0.006082763;0.007371115;0.008888194;0.005131601;0.008544004;0.010503968;0.010503968;0.01266228;0.013503086;0.012503333;0.012503333;0.013503086;0.011532563;0.016522712;0.019604421;0.019604421;0.019604421;0.02055075;;;;;;;;;;;;;;;;;;;;;;;;;
9;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.084;0.083;0.083333333;0.084;0.084333333;0.085;0.086;0.087;0.088666667;0.090666667;0.093;0.096666667;0.100333333;0.105333333;0.114333333;0.128333333;0.153333333;0.174333333;0.246333333;0.325;0.398;0.503;0.632333333;0.745333333;0.862;0.979666667;1.084;1.172666667;1.241666667;1.288666667;1.317;1.322666667;1.320666667;1.316;1.31;1.304;1.296666667;1.290666667;1.284666667;1.279333333;1.275;1.271;1.269;1.267;1.265;1.262666667;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0;0;0.00057735;0;0.00057735;0;0;0;0.00057735;0.00057735;0;0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.027135463;0.005291503;0.005291503;0.010535654;0.009073772;0.010969655;0.010816654;0.01106044;0.009539392;0.007505553;0.005507571;0.00450925;0.005291503;0.001527525;0.004041452;0.006082763;0.007;0.007;0.007571878;0.009291573;0.011015141;0.010785793;0.013228757;0.013228757;0.013076697;0.014933185;0.016522712;0.016196707;0.016462078;;;;;;;;;;;;;;;;;;;;;;;;;
10;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.084;0.083;0.083666667;0.083666667;0.084;0.084666667;0.085666667;0.086666667;0.087333333;0.088666667;0.09;0.091666667;0.093;0.095333333;0.098333333;0.102333333;0.107333333;0.115;0.128333333;0.147;0.173;0.197666667;0.232333333;0.323333333;0.404333333;0.482;0.573666667;0.682333333;0.793666667;0.904333333;1.12;1.112;1.197666667;1.256333333;1.295333333;1.306333333;1.308;1.305666667;1.302;1.296;1.287666667;1.281;1.275333333;1.269333333;1.265;1.261;1.258;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0;0;0.00057735;0.00057735;0;0.00057735;0.00057735;0.00057735;0.001154701;0.00057735;0.001;0.001527525;0.001;0.002081666;0.002081666;0.00305505;0.004041452;0.006;0.008504901;0.01473092;0.014525839;0.019553346;0.028746014;0.055509759;0.041549168;0.050029991;0.060517215;0.064500646;0.063500656;0.0595007;0.051;0.037509999;0.022546249;0.007234178;0.0260832;0.034019602;0.034597688;0.03356089;0.03342155;0.03176476;0.027934447;0.02463737;0.021031722;0.01900877;0.016093477;0.014177447;0.012124356;;;;;;;;;;;;;;;;;;;;;;;;;
