Time,Biomass,Sub,Ca,Cl,Co,Cu,Fe,Mg,Mo,Na,Zn,K,Ni,NH4,P,S,CO2_l,CO2_g,O2_l,O2_g,H,OH
1.0020040080160322,0.12157860004241734,9.95584330175071,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.05529885791519199,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.004549234291848594,0.05864118964723201,0.30169198420671617,-0.027706918023966763,0.19757711002779071,0.09176478249057254,0.09495629678085891,0.05034982435756026
1.1022044088176353,0.12397749357545583,9.950945840005106,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,0.050223614868213355,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,-0.0006007647647747159,0.05949058122897262,0.30155233780598006,-0.01934853305353768,0.19753101568469625,0.07951530557747158,0.09993349827008308,0.05038471049539444
1.2024048096192386,0.12642372019329184,9.945953762014616,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,0.04502957730570153,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,-0.005869520893400988,0.06033712063869818,0.30168940331088534,-0.01110587133464849,0.19748124639280798,0.06702800914448474,0.1050052760644298,0.05041957915958118
1.3026052104208417,0.12891821383517915,9.940865199875724,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,0.03971441061082868,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,-0.011259368729612657,0.061180761422630466,0.3016932185696543,-0.002565785787858517,0.19743184042378858,0.054294089747124984,0.11017349808741755,0.050454430358872634
1.402805611222445,0.13146192686817745,9.935678248829316,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,0.034275734097136176,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,-0.01677268897861353,0.06202145620547914,0.30174156535988406,0.006097177662650148,0.19738101970086516,0.04131046638437143,0.1154400691181543,0.05048926410201654
1.503006012024048,0.1340558304507271,9.930390966533531,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,0.028711120099598097,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,-0.022411909324165345,0.06285915667226309,0.3018142543277517,0.014906512101156023,0.1973289647864642,0.02807200350052193,0.12080693151848658,0.05052408039775628
1.6032064128256514,0.13670091490326214,9.925001372322534,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,0.023018093048088523,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,-0.028179505355120434,0.06369381354977985,0.30186123091943723,0.02391564158740374,0.19727615139302063,0.014573172616733611,0.1262760659742259,0.05055887925483085
1.7034068136272547,0.13939819008662102,9.919507446449689,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,0.017194128521354733,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,-0.03407800151144857,0.06452537658768506,0.3017723813792334,0.03323811704952293,0.1972236491583687,0.0008077516189504644,0.13184949225197004,0.05059366068197488
1.8036072144288577,0.14214868578737844,9.913907129316907,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,0.011236652283687957,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,-0.040109972047566146,0.06535379453922605,0.3020363478053033,0.04238878936238473,0.19716660237444247,-0.013224657806426357,0.13752926996976678,0.05062842468791858
1.903807615230461,0.14495345211093855,9.908198320688445,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,0.005143039302189853,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,-0.04627804201506984,0.06617901514158715,0.30174387448455214,0.05228050428368092,0.19711398774245756,-0.027538390328502478,0.14331749938330046,0.050663171281387864
2.0040080160320644,0.14781355988272163,9.902378878888547,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,-0.001089387256193303,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,-0.05258488826570228,0.06700098509583045,0.3020361066407377,0.06177573610306623,0.1970544919377953,-0.042127595901221816,0.14921632218826494,0.050697900471104194
2.1042084168336674,0.15073010105670118,9.896446619984356,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,-0.007463357046013898,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,-0.05903324047269543,0.06781965004646898,0.3018290900214944,0.07196217495646297,0.19699881955205148,-0.05700855063600713,0.15522792233743812,0.050732612265784724
2.2044088176352705,0.15370418913254238,9.890399316951655,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,-0.013981653586169101,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,-0.06562588217361667,0.06863495456060988,0.30227329904617933,0.08169311090473501,0.196935564099568,-0.07217552905399419,0.16135452687495902,0.050767306674142205
2.3046092184368736,0.1567369595804843,9.884234698825075,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,-0.020647115322105943,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,-0.0723656518325739,0.06944684210671034,0.30183893348537305,0.09250223699542554,0.19687984115203078,-0.08764944036112082,0.1675984067860918,0.05080198370488505
2.404809619238477,0.15982957027511585,9.877950449830578,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,-0.027462636710261314,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,-0.07925544392465551,0.07025525503288887,0.3022420188874219,0.10267743178729347,0.19681464696931408,-0.10341918811930748,0.17396187786477788,0.05083664336671729
2.50501002004008,0.16298320193716745,9.871544208501843,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,-0.034431169322541186,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,-0.08629821004040962,0.07106013454483577,0.3018729533516808,0.11383234551148705,0.19675588590006335,-0.11950670120169865,0.18044730159721928,0.0508712856683386
2.6052104208416833,0.1661990585845427,9.865013566778218,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,-0.041555722973899714,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,-0.09349696001342327,0.07186142068326157,0.302419555180931,0.12428322148967555,0.19668683241399137,-0.1359013968154014,0.18705708606394209,0.050905910618444315
2.705410821643287,0.16947836799176413,9.858356069085831,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,-0.048839366870953256,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,-0.10085476306893626,0.07265905230092488,0.3019334318301884,0.13598266742340734,0.196626742410394,-0.15262879552641198,0.1937936868586877,0.0509405182257254
2.80561122244489,0.17282238215896362,9.851569211399594,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,-0.05628523078445664,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,-0.10837474899631765,0.07345296703918286,0.3024994132398354,0.14685007026448094,0.19655496080524634,-0.16967462972169012,0.20065960802639377,0.050975108498868466
2.905811623246493,0.17623237778961628,9.844650440287753,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,-0.06389650624363805,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,-0.11606010934340043,0.07424310130410465,0.30188482492103963,0.15912249177238322,0.19649355562390614,-0.18706748179204408,0.20765740301866234,0.051009681446555766
3.006012024048096,0.17970965677825296,9.837597151936452,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,-0.07167644775547967,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,-0.12391409863576232,0.07502939024208571,0.3025431711013146,0.1703508069503825,0.1964182226012679,-0.2047896894387192,0.21478967566918433,0.05104423707746523
3.1062124248496996,0.18325554670723812,9.830406691156181,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,-0.07962837404666259,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,-0.13194003561867065,0.07581176771500914,0.30204084440135437,0.18297318752808495,0.19635301707475306,-0.22287208199569597,0.22205908118729556,0.051078775400270414
3.2064128256513027,0.18687140135387248,9.823076350367568,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,-0.08775566933132362,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,-0.1401413045248391,0.07659016627489039,0.3029503534155638,0.19442167823726875,0.19627245615209166,-0.24129608322678636,0.22946832717218216,0.051113296423640556
3.306613226452906,0.19055860120698023,9.81560336856821,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,-0.09606178460252257,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,-0.14852135636589514,0.07736451713804822,0.30199798584843773,0.20797475248371708,0.1962089073299249,-0.26010110472775233,0.2370201746460546,0.051147800156240514
3.4068136272545093,0.19431855399427625,9.80798493027793,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,-0.10455023895066105,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,-0.15708371025079862,0.07813475015873615,0.3028011901222421,0.22001967778061246,0.19612654651076095,-0.279258504113076,0.24471743910888263,0.05118228660673085
3.5070140280561124,0.19815269521949166,9.800218164464537,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,-0.11322462090629576,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,-0.16583195472865525,0.07890079380228646,0.30203891624108203,0.23388245331017724,0.19605820852973702,-0.298808441020277,0.2525629916126461,0.05121675578376775
3.6072144288577155,0.20206248871074192,9.792300143447079,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,-0.12208858981105883,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,-0.1747697491596369,0.07966257511769165,0.3031039375045595,0.2461752170233556,0.19597029143787797,-0.31872478148905586,0.2605597598580713,0.05125120769600309
3.7074148296593186,0.20604942717909946,9.784227881778703,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,-0.13114587721408938,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,-0.18390082511141312,0.08042001970967601,0.30218938746498764,0.26070998885737035,0.19590043630481563,-0.3390527833675814,0.26871072931177603,0.0512856423520844
3.807615230460922,0.21011503278880128,9.775998335106241,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,-0.14040028829755238,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,-0.19322898778467004,0.08117305171018525,0.30310348198123716,0.27368365432103003,0.1958109290408787,-0.3597624981118393,0.277018944346685,0.0513200597606549
3.907815631262525,0.21426085773805378,9.767608399008598,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,-0.1498557033286508,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,-0.20275811746512246,0.08192159374934631,0.3019448927525778,0.28900289943511287,0.19574034427982573,-0.3809004206646525,0.28548750940363965,0.05135445993035344
4.008016032064129,0.2184884848520058,9.759054907810805,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,-0.15951607914205806,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,-0.21249217100594642,0.08266556692581878,0.30307904277774067,0.3023075977579599,0.19564545292263286,-0.4024313968629899,0.2941195901773438,0.05138884286981457
4.108216432865731,0.22279952818671328,9.750334633376093,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,-0.16938545064982957,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,-0.2224351833376907,0.08340489077659673,0.3025057305789499,0.3176035208699549,0.19556580677225072,-0.42440321444599555,0.3029184148242933,0.05142320858766852
4.208416833667335,0.22719563364564938,9.741444283872871,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,-0.1794679323826779,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,-0.23259126900955188,0.08413948324618326,0.30332431149535033,0.3317968498672993,0.19547070377557077,-0.4467935683817209,0.31188727519579634,0.05145755709254119
4.308617234468938,0.2316784796078345,9.732380502518463,-0.2429646237597,-0.2429646237597,-0.2429646237597,-0.2429646237597,-0.2429646237597,-0.2429646237597,-0.2429646237597,-0.18976772006029827,-0.2429646237597,-0.2429646237597,-0.2429646237597,-0.2429646237597,-0.2429646237597,0.08486926065518406,0.3027585327372425,0.3476696019528063,0.19538758295392528,-0.4696384615703855,0.32102952809423324,0.051491888393054144
4.408817635270541,0.2362497775688991,9.72313986629699,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,-0.20028909219402477,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,-0.25355952611793475,0.08559413766825433,0.3038144090082917,0.36222152383204465,0.19528666460257021,-0.4929168460074094,0.3303485965551822,0.05152620249782466
4.509018036072145,0.24091127279414862,9.713718884653229,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,-0.21103641171949342,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,-0.26438033903834846,0.08631402726144559,0.3025761622221837,0.3793744083043251,0.19520666252125551,-0.5166763408603112,0.33984797115354937,0.051560499415465665
4.609218436873747,0.2456647449853604,9.704113998159032,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,-0.22201412766363354,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,-0.27543151156631746,0.08702884068886589,0.3035167755633677,0.3946612362528128,0.19510327935942723,-0.5408817281858475,0.34953121133716214,0.0515947791545858
4.709418837675351,0.2505120089597418,9.694321577155403,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,-0.2332267768420639,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,-0.2867175805358983,0.087738487448732,0.3022984196822381,0.41242609675713016,0.1950194039225372,-0.56558515710448,0.3594019467846862,0.05162904172378938
4.809619238476954,0.25545491534325093,9.68433792036585,-0.298243172303129,-0.298243172303129,-0.298243172303129,-0.298243172303129,-0.298243172303129,-0.298243172303129,-0.298243172303129,-0.24467898559239384,-0.298243172303129,-0.298243172303129,-0.298243172303129,-0.298243172303129,-0.298243172303129,0.08844287524870335,0.3038499018591095,0.42774637873144794,0.194906226877207,-0.5907472594652025,0.36946387879226633,0.051663287131676415
4.909819639278557,0.2604953512767765,9.674159253484039,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,-0.25637547153967283,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,-0.31001300451147834,0.08914190997057321,0.30318322781856744,0.4456165951885916,0.19481306926438582,-0.6164269857583745,0.37972078168588647,0.0516975153868426
5.01002004008016,0.26563524113694126,9.663781727732175,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,-0.26832104539839974,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,-0.32203188789385545,0.08983549563422848,0.30386005637627833,0.4624815617085144,0.19470464882425464,-0.6425988714635235,0.39017650426297645,0.051731726497879334
5.110220440881764,0.2708765472704875,9.653201418392243,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,-0.28052061280848545,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,-0.33430472810857187,0.09052353436093055,0.30217715400238815,0.4820512606700915,0.1946175718388065,-0.6693095357687613,0.4008349712611827,0.0517659204733737
5.210420841683367,0.2762212707438421,9.64241432330686,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,-0.2929791762091666,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,-0.3468365276132562,0.09120592633583702,0.30384897035742847,0.49861793460662407,0.19449525172168922,-0.6965126006833235,0.41170018485749965,0.05180009732190851
5.31062124248497,0.2816714521067479,9.63141636135204,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,-0.30570183674808243,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,-0.35963238757393007,0.0918825697698203,0.3037429594651596,0.5173211729321139,0.19438843688017957,-0.7242692268063345,0.42277622619553035,0.05183425705206224
5.410821643286574,0.2872291721715537,9.620203370878581,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,-0.3186937962295018,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,-0.37269750981323546,0.09255336086050309,0.3043454633310918,0.5356816616483848,0.1942724826895043,-0.7525653856225465,0.43406725694406856,0.05186839967240908
5.511022044088176,0.2928965528074696,9.608771108123577,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,-0.33196035909995963,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,-0.38603719879607157,0.09321819375254567,0.30353582913592914,0.5558273133757871,0.19416833194494065,-0.7814328464265006,0.4455775208856085,0.051902525191518945
5.61122244488978,0.29867575775093,9.59711524558969,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,-0.34550693447416475,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,-0.39965686365550207,0.09387696049712789,0.30391157533796853,0.5751679175001375,0.19405023824085682,-0.8108569019905837,0.45731134553707004,0.05193663361795744
5.711422845691383,0.30456899343135874,9.58523137039361,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,-0.35933903819941354,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,-0.4135620202571689,0.09452955101066086,0.30323384212739213,0.5959498836220222,0.19394031240897938,-0.8408709211074378,0.4692731438013308,0.05197072496028588
5.811623246492986,0.31057850981381685,9.573114982580764,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,-0.37346229496220873,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,-0.4277582933059114,0.09517585303265473,0.3040007923441571,0.6156826520332651,0.193813789504518,-0.8714616179806945,0.4814674156525206,0.05200479922706129
5.9118236472945895,0.3167066012578725,9.56076149340758,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,-0.3878824404354337,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,-0.44225141849294014,0.09581575208277518,0.30444661672224493,0.6361398714175578,0.19368809757656053,-0.9026581271588565,0.49389874985376114,0.05203885642683642
6.012024048096192,0.32295560739353174,9.548166223589625,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,-0.4026053234681801,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,-0.4570472446856651,0.09644913141704695,0.30428350899005335,0.6576173118876857,0.19356603829095442,-0.9344751874908949,0.5065718257090281,0.05207289656815972
6.112224448897796,0.329327914014692,9.535324401514687,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,-0.4176369083193811,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,-0.4721517361613282,0.09707587198318128,0.3045811878852942,0.679053348419256,0.19343697909508137,-0.9669143388733931,0.5194914148500578,0.05210691965957539
6.212424849699399,0.3358259539897136,9.52223116142165,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,-0.43298327693424016,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,-0.48757097488343276,0.09769585237504734,0.3044829119288643,0.701313014855089,0.19330934967270874,-0.9999964240012077,0.5326623830574903,0.0521409257096233
6.312625250501002,0.3424522081904901,9.508881541542339,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,-0.4486506312669069,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,-0.5033111628244191,0.09830894878621874,0.3044772402245424,0.7239161808291628,0.19317826641878644,-1.0337292169349916,0.5460896921190102,0.05217491472683909
