"Time","Bioreactor 17 - Acid volume pumped","Bioreactor 17 - Air flow","Bioreactor 17 - Base volume pumped","Bioreactor 17 - Bioreactor pressure reading","Bioreactor 17 - CER","Bioreactor 17 - DO","Bioreactor 17 - Feed#1 flow rate","Bioreactor 17 - Feed#1 volume pumped","Bioreactor 17 - Feed#2 flow rate","Bioreactor 17 - Feed#2 volume pumped","Bioreactor 17 - Foam sensor","Bioreactor 17 - Off-gas CO2%","Bioreactor 17 - Optical density","Bioreactor 17 - OUR","Bioreactor 17 - pH","Bioreactor 17 - Reflectance","Bioreactor 17 - RQ","Bioreactor 17 - Sampling events","Bioreactor 17 - Stir speed","Bioreactor 17 - Temperature","Bioreactor 17 - Volume","Bioreactor 18 - Acid volume pumped","Bioreactor 18 - Air flow","Bioreactor 18 - Base volume pumped","Bioreactor 18 - Bioreactor pressure reading","Bioreactor 18 - CER","Bioreactor 18 - DO","Bioreactor 18 - Feed#1 flow rate","Bioreactor 18 - Feed#1 volume pumped","Bioreactor 18 - Feed#2 flow rate","Bioreactor 18 - Feed#2 volume pumped","Bioreactor 18 - Foam sensor","Bioreactor 18 - Off-gas CO2%","Bioreactor 18 - Optical density","Bioreactor 18 - OUR","Bioreactor 18 - pH","Bioreactor 18 - Reflectance","Bioreactor 18 - RQ","Bioreactor 18 - Sampling events","Bioreactor 18 - Stir speed","Bioreactor 18 - Temperature","Bioreactor 18 - Volume","Bioreactor 19 - Acid volume pumped","Bioreactor 19 - Air flow","Bioreactor 19 - Base volume pumped","Bioreactor 19 - Bioreactor pressure reading","Bioreactor 19 - CER","Bioreactor 19 - DO","Bioreactor 19 - Feed#1 flow rate","Bioreactor 19 - Feed#1 volume pumped","Bioreactor 19 - Feed#2 flow rate","Bioreactor 19 - Feed#2 volume pumped","Bioreactor 19 - Foam sensor","Bioreactor 19 - Off-gas CO2%","Bioreactor 19 - Optical density","Bioreactor 19 - OUR","Bioreactor 19 - pH","Bioreactor 19 - Reflectance","Bioreactor 19 - RQ","Bioreactor 19 - Sampling events","Bioreactor 19 - Stir speed","Bioreactor 19 - Temperature","Bioreactor 19 - Volume","Bioreactor 20 - Acid volume pumped","Bioreactor 20 - Air flow","Bioreactor 20 - Base volume pumped","Bioreactor 20 - Bioreactor pressure reading","Bioreactor 20 - CER","Bioreactor 20 - DO","Bioreactor 20 - Feed#1 flow rate","Bioreactor 20 - Feed#1 volume pumped","Bioreactor 20 - Feed#2 flow rate","Bioreactor 20 - Feed#2 volume pumped","Bioreactor 20 - Foam sensor","Bioreactor 20 - Off-gas CO2%","Bioreactor 20 - Optical density","Bioreactor 20 - OUR","Bioreactor 20 - pH","Bioreactor 20 - Reflectance","Bioreactor 20 - RQ","Bioreactor 20 - Sampling events","Bioreactor 20 - Stir speed","Bioreactor 20 - Temperature","Bioreactor 20 - Volume","Bioreactor 21 - Acid volume pumped","Bioreactor 21 - Air flow","Bioreactor 21 - Base volume pumped","Bioreactor 21 - Bioreactor pressure reading","Bioreactor 21 - CER","Bioreactor 21 - DO","Bioreactor 21 - Feed#1 flow rate","Bioreactor 21 - Feed#1 volume pumped","Bioreactor 21 - Feed#2 flow rate","Bioreactor 21 - Feed#2 volume pumped","Bioreactor 21 - Foam sensor","Bioreactor 21 - Off-gas CO2%","Bioreactor 21 - Optical density","Bioreactor 21 - OUR","Bioreactor 21 - pH","Bioreactor 21 - Reflectance","Bioreactor 21 - RQ","Bioreactor 21 - Sampling events","Bioreactor 21 - Stir speed","Bioreactor 21 - Temperature","Bioreactor 21 - Volume","Bioreactor 22 - Acid volume pumped","Bioreactor 22 - Air flow","Bioreactor 22 - Base volume pumped","Bioreactor 22 - Bioreactor pressure reading","Bioreactor 22 - CER","Bioreactor 22 - DO","Bioreactor 22 - Feed#1 flow rate","Bioreactor 22 - Feed#1 volume pumped","Bioreactor 22 - Feed#2 flow rate","Bioreactor 22 - Feed#2 volume pumped","Bioreactor 22 - Foam sensor","Bioreactor 22 - Off-gas CO2%","Bioreactor 22 - Optical density","Bioreactor 22 - OUR","Bioreactor 22 - pH","Bioreactor 22 - Reflectance","Bioreactor 22 - RQ","Bioreactor 22 - Sampling events","Bioreactor 22 - Stir speed","Bioreactor 22 - Temperature","Bioreactor 22 - Volume"
0,5.411387014,0,5.18347811616405,0.773387610479281,0,97.5096919353835,NaN,NaN,NaN,NaN,16.7183380811494,0.165827272716101,1.11194243805703,NaN,6.47320445025467,4.27349862480545,NaN,,1299.63815033002,29.9990468905268,215.704325792087,1.166604908,0,2.147419598,0.603572223985281,0,98.3715711401503,NaN,NaN,NaN,NaN,14.5212572191153,0.0669814715953317,NaN,NaN,7.49456539699031,4.67923853165654,NaN,,1297.37961530517,29.9991017481122,208.422132102709,0.0282131980000005,59.9827433510295,0,1.5092017854024,0.0716238020996896,99.9421017203847,NaN,NaN,NaN,NaN,17.1126155270429,0.00899999961256981,NaN,NaN,7.32737344012529,3.0386767439949,NaN,,1298.55676309033,29.9991873056378,204.663440110804,0.0315439359999994,40.0046703076371,0.0355564040000003,1.05797606970104,0.1499394638219,99.694146721337,NaN,NaN,NaN,NaN,13.6621211309925,0.0283302280182383,NaN,0.0304553986454349,7.39073464209236,3.67671612227255,4.87663736686703,,1300.77917673107,29.9992799580553,204.85566913709,0.0683378780000004,19.9986932174403,0.0181235939999996,1.52869663069382,0.0549054778872433,99.9930840722479,NaN,NaN,NaN,NaN,14.7606990533043,0.0207202467316605,NaN,NaN,7.34913387048729,4.30371387092348,NaN,,1302.25255839119,29.9994965720249,205.031131592781,0.122077679999999,10.0059463459701,0.0798883320000004,2.77123020009739,0.13026191284759,99.9705356813514,NaN,NaN,NaN,NaN,15.1218859404737,0.0984274870686644,2.16952391005962,NaN,7.39607874588798,4.48924589754963,NaN,,1299.06026783093,29.9995520948496,205.222540112202
0.0833333333333333,5.411387014,0,5.186377158,0.763410026817758,0,90.1736734705044,NaN,NaN,NaN,NaN,16.8610731140173,0.170926711156379,1.44144356136242,NaN,6.47378465640868,4.8482072557427,NaN,,1300.16571980099,29.8884779581301,220.557889245286,1.166604908,0,2.14950354541451,0.602391717422244,0,89.8121552090374,NaN,NaN,NaN,NaN,14.7047602107155,0.0673086767440833,1.1059613146759,NaN,7.47267543319279,5.35148221302055,NaN,,1298.24910087999,29.8877325284688,213.276146726784,0.0282131980000005,60.0106403829472,0,1.6006520393231,0.0700313960218478,96.0542732367288,NaN,NaN,NaN,NaN,17.0494327564181,0.0161954543237203,NaN,NaN,7.30869377893714,3.6981916765812,NaN,,1301.94483927887,29.8905171061792,209.511889435155,0.0315439359999994,39.9738454381814,0.0355564040000003,1.08629976672563,0.145211351553429,95.6304706913781,NaN,NaN,NaN,NaN,13.8148648598408,0.0374896307180431,1.04395113430893,NaN,7.36852972673269,4.28431767435767,NaN,,1299.87897302805,29.8856016438973,209.70725931972,0.0683378780000004,19.9521336191074,0.0181235939999996,1.54576746236344,0.0544900369013507,95.2721375350767,NaN,NaN,NaN,NaN,14.9170352643623,0.0269077549728528,NaN,NaN,7.33213035136984,4.6397313004974,NaN,,1302.4560843736,29.8860827591898,209.883253851202,0.122077679999999,10.018201421421,0.0798883320000004,2.76852402352539,0.126699495001493,94.0831648409769,NaN,NaN,NaN,NaN,15.0538174029531,0.0994092109442368,NaN,NaN,7.37767033233824,2.69100488170086,NaN,,1300.17290993007,29.8961689986532,210.075448597782
0.166666666666667,5.411387014,0,5.186377158,0.764004230812415,0,79.5346724029199,NaN,NaN,NaN,NaN,16.978248508,0.177808038138748,1.47473058041664,NaN,6.47562853686673,4.90629456266456,NaN,,1300.30743805817,29.9758915252388,220.557889245286,1.166604908,0,2.151899538,0.604784956727309,0,77.3787966240079,NaN,NaN,NaN,NaN,14.64067495262,0.0674022116549726,1.17537208846147,NaN,7.47486873572339,5.71583535059644,NaN,,1300.62955100425,29.9770157230216,213.278632069376,0.0282131980000005,59.9991621954366,0,1.57679719868044,0.164496632339113,94.1237988432363,NaN,NaN,NaN,NaN,17.4849505947184,0.0213136420956085,NaN,0.047660031411123,7.30867481754292,3.52482941436693,388.880030330299,,1300.11094822559,29.9747094419843,209.508728841285,0.0315439359999994,39.9902252781974,0.0355564040000003,1.1044853857249,0.238315340600396,93.5881341464342,NaN,NaN,NaN,NaN,13.4597998518155,0.0461980882278403,NaN,0.222601123664914,7.36806729929706,3.9625172055828,5.44802748221395,,1300.69670336866,29.9771912367798,209.705151666368,0.0683378780000004,19.9974359363454,0.0181235939999996,1.53227978883237,0.0987049907671598,92.4919528174102,NaN,NaN,NaN,NaN,14.7312842041935,0.0382955033299741,0.958124891511963,0.139498571769523,7.33261364778212,4.94046647269962,0.811522906755544,,1299.785340454,29.9787610147463,209.882201107118,0.122077679999999,10.0069752912149,0.0798883320000004,2.7797470937437,0.145592466203605,89.4027978395006,NaN,NaN,NaN,NaN,15.3691516912398,0.112661438045645,NaN,0.0365915189025449,7.37615157300174,2.65795085280675,8.43074990517619,,1299.04470994557,29.9768781503898,210.07492232611
0.25,5.411387014,0,5.186377158,0.77287933864837,0,70.5480012949928,NaN,NaN,NaN,NaN,16.6571605456392,0.180470125214333,1.45347901175091,NaN,6.47710177539322,4.86916729987391,NaN,,1299.24836154473,30.0208119629827,220.557889245286,1.166604908,0,2.151899538,0.591951702020749,0,67.0026738615087,NaN,NaN,NaN,NaN,14.9360607530467,0.0673542156474305,1.06727452575657,NaN,7.47489639152775,5.39089200510958,NaN,,1300.21021488613,30.0235133417649,213.278632069376,0.0282131980000005,59.9861459007451,0,1.5791340679937,0.180822685561963,93.1113907030022,NaN,NaN,NaN,NaN,17.2336367509873,0.0232826362355439,NaN,0.0967020968809558,7.30637726150176,3.95268032367416,3.05191998774537,,1301.849275916,30.0132330618305,209.505574637345,0.0315439359999994,40.0062716912049,0.0355564040000003,1.10333162547762,0.261016757914029,92.5114020778931,NaN,NaN,NaN,NaN,13.6388812498512,0.050469376651961,NaN,0.268323089864677,7.36278655494676,4.23348401736615,1.5394516593723,,1301.43813832599,30.0185316754433,209.703052657524,0.0683378780000004,20.0036146291896,0.0181235939999996,1.55009167209419,0.11682993730627,91.1777359771481,NaN,NaN,NaN,NaN,14.7627817259732,0.0452775183302351,0.946575298304261,0.293165231122,7.33093030660633,4.99265370717428,0.403203235254525,,1302.90725794321,30.0211026498119,209.881152510817,0.122077679999999,10.0115429935841,0.0798883320000004,2.77550355033158,0.161453408742707,86.9027972053806,NaN,NaN,NaN,NaN,15.3614994088333,0.124957970298698,NaN,0.136843157819058,7.37391890183519,2.56219701679825,1.25092459468812,,1299.47801903216,30.0147567336354,210.074396219304
0.333333333333333,5.411387014,0,5.186377158,0.771790867221936,0,62.476532730496,NaN,NaN,NaN,NaN,16.6491389843608,0.181635654345487,1.4539338593157,NaN,6.47533247883413,4.87003252174713,NaN,,1299.86377782166,30.036036246097,220.557889245286,1.166604908,0,2.15400776459271,0.593096447847426,0,58.0230858794489,NaN,NaN,NaN,NaN,14.761507858376,0.0665913181990444,1.04571214195384,NaN,7.47238355933271,5.48899171537959,NaN,,1299.38368383701,30.0340229542974,213.280532844968,0.0282131980000005,60.005352841074,0,1.57234420092967,0.196023333964271,92.4236374117083,NaN,NaN,NaN,NaN,16.9871100976667,0.0252319951168892,NaN,0.0891286137841362,7.30359448826916,3.92995851014337,7.30686672127535,,1300.2664908392,30.0200004577637,209.502421537266,0.0315439359999994,40.0001863476505,0.0355564040000003,1.10934645337263,0.279978686722446,91.7721377661078,NaN,NaN,NaN,NaN,13.5980529938652,0.0541266324887842,NaN,0.453503968452327,7.35898014105413,3.99493306653303,0.822796507163386,,1301.19494470247,30.0300006866455,209.700949134307,0.0683378780000004,19.9780069295158,0.0181235939999996,1.54179772127317,0.130341272036387,90.192697559797,NaN,NaN,NaN,NaN,14.8042836195,0.050515562265503,NaN,0.405463706828793,7.32859280104649,4.99068667376884,0.322344666333582,,1300.98088575775,30.0300006866455,209.880102506725,0.122077679999999,10.0090184118088,0.0798883320000004,2.7609567354393,0.173306263080326,85.156104483294,NaN,NaN,NaN,NaN,15.2286659661892,0.13421073718224,NaN,0.240679255509712,7.36941623856012,2.61898132198431,0.72791119174774,,1300.20181871348,30.0275221670063,210.073870061862
0.416666666666667,5.411387014,0,5.186377158,0.756834505420059,0,55.4887647823663,NaN,NaN,NaN,NaN,17.0404519488333,0.18147933800487,1.36053147592579,NaN,6.47320971719092,4.70705430471959,NaN,,1300.33595953126,30.0376425555333,220.557889245286,1.166604908,0,2.162086532,0.592501328186299,0,50.657173203234,NaN,NaN,NaN,NaN,14.8077154334573,0.0661605540544109,1.12270765530056,NaN,7.47433015628861,5.65539417727986,NaN,,1299.6568315184,30.0219405822919,213.288819063376,0.0282131980000005,59.9223797932175,0,1.55484889882462,0.213259080138179,91.8637179955113,NaN,NaN,NaN,NaN,16.8921731571667,0.0274701704671467,NaN,0.118014583903561,7.30003818353846,3.37749933254107,4.8612586060423,,1297.66388505592,30.0200004577637,209.499266041468,0.0315439359999994,39.9984452565165,0.0355564040000003,1.08253586218492,0.298345185363753,91.1158343725585,NaN,NaN,NaN,NaN,13.3018585271885,0.0577037579056596,NaN,0.498763764246173,7.35618000225228,4.25745077088283,0.644396630352242,,1300.40942303793,30.0210188271268,209.698846025789,0.0683378780000004,20.0371612744091,0.0181235939999996,1.53798014415275,0.14365162364666,89.3393034236913,NaN,NaN,NaN,NaN,14.4825919518991,0.0556803076096341,1.00423615804574,0.477641684833517,7.32584928502982,5.11899421987189,0.301050981372355,,1300.82327613095,30.0253617434326,209.879052553272,0.122077679999999,9.99767348634095,0.0798883320000004,2.75229653901339,0.184389144449278,83.9367494391162,NaN,NaN,NaN,NaN,15.0695386243407,0.142833473161663,NaN,0.322978663257958,7.36428166930503,2.66045907080303,0.572988577444134,,1299.90933794552,30.0205209804039,210.073344105349
0.5,5.411387014,0,5.186377158,0.753146301801237,0,49.0318229017611,NaN,NaN,NaN,NaN,16.7290474359225,0.181162547238145,1.47768519835676,NaN,6.47270415447502,4.91145198777952,NaN,,1297.96049513571,30.0268734205597,220.557889245286,1.166604908,0,2.162086532,0.585369684870532,0,43.9145293668973,NaN,NaN,NaN,NaN,14.5550370430604,0.0652798337032966,1.09161391158336,NaN,7.47360844917706,5.52536037811156,NaN,,1299.09087808763,30.0160162768501,213.288819063376,0.0282131980000005,59.9564078878696,0,1.55430172052053,0.229397404464804,91.3351420886786,NaN,NaN,NaN,NaN,17.039954572,0.0295678389107778,NaN,0.247125115974209,7.29614337185827,3.36151117087652,1.04219800851242,,1300.19686986352,30.017163937884,209.496114060945,0.0315439359999994,39.9898478513203,0.0355564040000003,1.07327997741115,0.31811399032409,90.5879878746689,NaN,NaN,NaN,NaN,13.1998724738583,0.0615230521820802,0.968987497026652,0.682516847592253,7.35634438508998,4.51601595195092,0.522602144817754,,1299.99226506048,30.0154937160099,209.696743978816,0.0683378780000004,19.9935501075405,0.0181235939999996,1.52721881325742,0.157061013588127,88.8532417915642,NaN,NaN,NaN,NaN,14.8202138738317,0.0608198482516455,0.995399894588086,0.543317914921551,7.32228259695518,4.92380072545557,0.28916705003889,,1301.63203860604,30.0198239957409,209.87800185858,0.122077679999999,10.0033325211949,0.0798883320000004,2.75045324616447,0.195344854612961,82.7844860549199,NaN,NaN,NaN,NaN,15.1631276369701,0.151456246013435,NaN,0.395431370724923,7.35971447746665,2.67280275041805,0.495668672738982,,1299.67787761707,30.0175891294861,210.072818450243
0.583333333333333,5.411387014,0,5.186377158,0.769841989724634,0,43.3809241214753,NaN,NaN,NaN,NaN,16.9493276052442,0.181085653203262,1.33864513098095,NaN,6.47401275078064,4.66876944725325,NaN,"Sample 1.50 mL to AMBR-96DWP-4/H1",1299.98493558128,30.0104829785717,219.803187208366,1.166604908,0,2.162086532,0.585684424813112,0,38.5794592880058,NaN,NaN,NaN,NaN,15.0524250980036,0.0647182311532968,1.01162508713567,NaN,7.47242742376126,5.45337700846359,NaN,"Sample 1.50 mL to AMBR-96DWP-4/H2",1301.31757054171,30.0071819733869,212.582253609938,0.0282131980000005,60.0100334734329,0,1.48371988114691,0.247420849161336,90.8799275077247,NaN,NaN,NaN,NaN,17.1803273830353,0.0312834262553475,NaN,0.271656195064817,7.29263438946704,3.50930779798334,0.926430824163043,"Sample 1.50 mL to AMBR-96DWP-4/H3",1298.75194887812,30.0091959072011,208.835692216032,0.0315439359999994,39.967133653429,0.0355564040000003,1.03733189043434,0.335174791687668,90.0231620123799,NaN,NaN,NaN,NaN,13.6342794024964,0.0642283359126093,NaN,0.149048382167412,7.35387416248214,4.02272822499787,2.56850438431939,"Sample 1.50 mL to AMBR-96DWP-4/H4",1301.46849627753,30.0067410245496,209.091460155161,0.0683378780000004,19.981178537717,0.0181235939999996,1.5056135311616,0.169392427108748,88.107226609904,NaN,NaN,NaN,NaN,14.8393583637691,0.0659068463296803,1.1009822188794,0.59074435272561,7.31823503659243,5.05464148775165,0.28972214273514,"Sample 1.50 mL to AMBR-96DWP-4/H5",1302.82950093393,30.007465114588,209.328600906461,0.122077679999999,10.0018580084695,0.0798883320000004,2.76282064261483,0.205386312381296,81.772084912131,NaN,NaN,NaN,NaN,15.0201676323333,0.159547323240188,NaN,0.497220659550249,7.35466958541809,2.67578778038753,0.417270706934904,"Sample 1.50 mL to AMBR-96DWP-4/H6",1299.16556331739,30.0102086018172,209.371615676695
0.666666666666667,5.411387014,0,5.186377158,0.761093480004949,0,38.2684102223486,NaN,NaN,NaN,NaN,17.0210950778333,0.186299985381917,1.40447481016111,NaN,6.47346373936928,4.78365145714997,NaN,,1299.51676783215,30.0065654464202,218.763889245286,1.166604908,0,2.165174000803,0.592415885198408,0,33.8387837274048,NaN,NaN,NaN,NaN,14.990120700957,0.064449659677976,1.1079421174399,NaN,7.47151360962353,5.55701602442705,NaN,,1301.18542988547,30.0100002288818,211.497704551314,0.0282131980000005,60.0086576209014,0,1.55689037162578,0.257773245600909,90.5316862754246,NaN,NaN,NaN,NaN,17.1008359924647,0.0330203516684083,NaN,0.295530702474733,7.28827454965396,4.03999539620381,0.837314540595865,,1300.14922494317,30.0100002288818,207.695806129392,0.0315439359999994,40.0135142298796,0.0355564040000003,1.11271070242656,0.345576495962951,89.6388325769125,NaN,NaN,NaN,NaN,13.5335406709251,0.0659775742608018,NaN,0.249116648793969,7.35392197144948,4.25888961081058,1.2177786415553,,1300.84073819456,30.0068273026226,207.898538606151,0.0683378780000004,20.0254062165789,0.0181235939999996,1.55594836822354,0.173638064959769,87.4514711792638,NaN,NaN,NaN,NaN,15.4383690171834,0.0647271504719335,0.987036604922769,0.58731468164021,7.31369992230718,5.15217872516742,0.313847558946256,,1299.3871249529,30.0023840762878,208.081901592162,0.122077679999999,9.99442651111134,0.0798883320000004,2.73960812491833,0.205767078274307,80.9622964913183,NaN,NaN,NaN,NaN,14.8811276890054,0.154102229896362,NaN,0.486932829454594,7.35086261951125,2.6734016491372,0.438330945648336,,1300.98417177366,30.0100002288818,208.277768528379
0.75,5.411387014,0,5.18646561999145,0.763742324961844,0,33.5780966666248,NaN,NaN,NaN,NaN,17.27731482533,0.189682214922861,1.41853455538139,NaN,6.47305904468487,4.8081943302344,NaN,,1301.45612142463,30,218.763889245286,1.166604908,0,2.17213718,0.599777178939495,0,29.3618854456616,NaN,NaN,NaN,NaN,15.1641246963123,0.0636567859066701,1.05221982586695,NaN,7.47183030712047,5.56796773604251,NaN,,1299.5489280989,30.0100002288818,211.504869711376,0.0282131980000005,59.9859168753682,0,1.57130468886498,0.286230909600166,90.0202274666427,NaN,NaN,NaN,NaN,17.6298130681595,0.0365324008937426,NaN,0.33680785787808,7.28347769672386,3.64970887826233,0.925016458696627,,1300.66026994359,30.0100002288818,207.692650698056,0.0315439359999994,40.0300426189369,0.0355564040000003,1.0992643549493,0.379994787044386,89.0395964454283,NaN,NaN,NaN,NaN,13.0804501878333,0.0728275634705347,NaN,0.577442882615596,7.35137383209229,4.15672704604128,0.676736748691902,,1297.29327131231,30.0100002288818,207.896435357423,0.0683378780000004,20.0013541877598,0.0181235939999996,1.5254070295619,0.194582039395793,86.6864293076737,NaN,NaN,NaN,NaN,14.8892069958166,0.0747376573266219,0.999512918574214,0.631780514550452,7.3095835242226,5.16281860246034,0.308237783558198,,1298.59345526152,30.0092908250034,208.08085113683,0.122077679999999,10.0031417337893,0.0798883320000004,2.71369704551986,0.21772594136764,79.8455892427151,NaN,NaN,NaN,NaN,14.9988713603279,0.167587366835214,NaN,0.511828559853958,7.34664557689606,2.66212546226286,0.425484508726006,,1300.98104322627,30.0100002288818,208.277243687468
