"Time","Bioreactor 19 - Acid volume pumped","Bioreactor 19 - Air flow","Bioreactor 19 - Base volume pumped","Bioreactor 19 - Bioreactor pressure reading","Bioreactor 19 - CER","Bioreactor 19 - DO","Bioreactor 19 - Feed#1 flow rate","Bioreactor 19 - Feed#1 volume pumped","Bioreactor 19 - Feed#2 flow rate","Bioreactor 19 - Feed#2 volume pumped","Bioreactor 19 - Foam sensor","Bioreactor 19 - Off-gas CO2%","Bioreactor 19 - Optical density","Bioreactor 19 - OUR","Bioreactor 19 - pH","Bioreactor 19 - Reflectance","Bioreactor 19 - RQ","Bioreactor 19 - Sampling events","Bioreactor 19 - Stir speed","Bioreactor 19 - Temperature","Bioreactor 19 - Volume","Bioreactor 21 - Acid volume pumped","Bioreactor 21 - Air flow","Bioreactor 21 - Base volume pumped","Bioreactor 21 - Bioreactor pressure reading","Bioreactor 21 - CER","Bioreactor 21 - DO","Bioreactor 21 - Feed#1 flow rate","Bioreactor 21 - Feed#1 volume pumped","Bioreactor 21 - Feed#2 flow rate","Bioreactor 21 - Feed#2 volume pumped","Bioreactor 21 - Foam sensor","Bioreactor 21 - Off-gas CO2%","Bioreactor 21 - Optical density","Bioreactor 21 - OUR","Bioreactor 21 - pH","Bioreactor 21 - Reflectance","Bioreactor 21 - RQ","Bioreactor 21 - Sampling events","Bioreactor 21 - Stir speed","Bioreactor 21 - Temperature","Bioreactor 21 - Volume","Bioreactor 22 - Acid volume pumped","Bioreactor 22 - Air flow","Bioreactor 22 - Base volume pumped","Bioreactor 22 - Bioreactor pressure reading","Bioreactor 22 - CER","Bioreactor 22 - DO","Bioreactor 22 - Feed#1 flow rate","Bioreactor 22 - Feed#1 volume pumped","Bioreactor 22 - Feed#2 flow rate","Bioreactor 22 - Feed#2 volume pumped","Bioreactor 22 - Foam sensor","Bioreactor 22 - Off-gas CO2%","Bioreactor 22 - Optical density","Bioreactor 22 - OUR","Bioreactor 22 - pH","Bioreactor 22 - Reflectance","Bioreactor 22 - RQ","Bioreactor 22 - Sampling events","Bioreactor 22 - Stir speed","Bioreactor 22 - Temperature","Bioreactor 22 - Volume","Bioreactor 23 - Acid volume pumped","Bioreactor 23 - Air flow","Bioreactor 23 - Base volume pumped","Bioreactor 23 - Bioreactor pressure reading","Bioreactor 23 - CER","Bioreactor 23 - DO","Bioreactor 23 - Feed#1 flow rate","Bioreactor 23 - Feed#1 volume pumped","Bioreactor 23 - Feed#2 flow rate","Bioreactor 23 - Feed#2 volume pumped","Bioreactor 23 - Foam sensor","Bioreactor 23 - Off-gas CO2%","Bioreactor 23 - Optical density","Bioreactor 23 - OUR","Bioreactor 23 - pH","Bioreactor 23 - Reflectance","Bioreactor 23 - RQ","Bioreactor 23 - Sampling events","Bioreactor 23 - Stir speed","Bioreactor 23 - Temperature","Bioreactor 23 - Volume","Bioreactor 24 - Acid volume pumped","Bioreactor 24 - Air flow","Bioreactor 24 - Base volume pumped","Bioreactor 24 - Bioreactor pressure reading","Bioreactor 24 - CER","Bioreactor 24 - DO","Bioreactor 24 - Feed#1 flow rate","Bioreactor 24 - Feed#1 volume pumped","Bioreactor 24 - Feed#2 flow rate","Bioreactor 24 - Feed#2 volume pumped","Bioreactor 24 - Foam sensor","Bioreactor 24 - Off-gas CO2%","Bioreactor 24 - Optical density","Bioreactor 24 - OUR","Bioreactor 24 - pH","Bioreactor 24 - Reflectance","Bioreactor 24 - RQ","Bioreactor 24 - Sampling events","Bioreactor 24 - Stir speed","Bioreactor 24 - Temperature","Bioreactor 24 - Volume"
0,2.397069124,104.861648312537,0,2.79993077082825,0.117607899588008,99.8724248869149,NaN,NaN,NaN,NaN,23.8422145904243,0.00833799153033413,1.44524701236512,NaN,5.49837606961542,2.25626221073813,NaN,,1301.18335706113,29.9890292910656,201.940255183732,0,104.984285895079,0.120304491143856,3.14149595641685,0.241915772128841,99.6396036621589,NaN,NaN,NaN,NaN,20.3976729215478,0.0169599414653057,1.01957449596469,NaN,7.47019848198447,3.50340990833811,NaN,,1297.46964936078,29.9973707723104,199.66243557002,0,105.010395353363,0.13872586589485,4.38889539587272,0.913418200514762,99.4562195300956,NaN,NaN,NaN,NaN,31.7599539739194,0.0639598642874935,0.908583653481859,NaN,7.47450071924927,2.73712539932999,NaN,,1300.55596432213,29.9981229032281,199.680944601847,0,104.989500693056,0.124054747289755,2.54502996146226,0.264943751587791,99.4873096901626,NaN,NaN,NaN,NaN,21.8560499263067,0.0185014481460423,0.92743092448186,NaN,7.46989030176827,2.61305610117353,NaN,,1300.2411875195,29.9975620492082,199.661704164472,0,105.002288063708,0.117529212468139,2.99246964351616,0.401704865250519,99.6537922416429,NaN,NaN,NaN,NaN,23.0107117191875,0.0280402950976514,1.0127128655365,NaN,7.46917609066309,4.3095552079257,NaN,,1298.80410962887,29.9975383334609,199.65653188802
0.0833333333333333,2.41305622664059,104.308304078866,0,2.86432061727417,0.134993760919751,99.1945397940622,NaN,NaN,NaN,NaN,25.0398958555757,0.149274015653065,1.03749934455858,NaN,5.59967527275676,2.24212702648534,NaN,,1300.39643170459,29.7577741221813,211.656015462639,0,105.023671562504,0.162847750704828,3.33116506825843,0.232504340392577,97.5810774720958,NaN,NaN,NaN,NaN,20.1643714074522,0.0326290559380226,1.24195016085014,NaN,7.46998039246901,4.11481594419787,NaN,,1301.01760170706,29.761488283623,209.402995388962,0,105.009783418371,0.174019486475536,4.43771712874653,0.871727080891882,97.0851889152035,NaN,NaN,NaN,NaN,33.6979566097473,0.0857728615793835,1.06037980028496,NaN,7.48375470727623,3.03666805437063,NaN,,1299.73316417929,29.7701922814492,209.412717393125,0,104.985549579142,0.168830530335814,2.69954602299185,0.262038348473899,97.0200548677087,NaN,NaN,NaN,NaN,20.9925001809669,0.0338067202676544,1.07986315308687,NaN,7.47941198878536,2.86350701136332,NaN,,1298.68627420872,29.7747201448368,209.405669206285,0,105.03296569967,0.169773296240531,3.13606133512795,0.396207104227727,97.4510997735635,NaN,NaN,NaN,NaN,23.8593670726667,0.0458922873578496,1.30864332909868,NaN,7.47626865238027,4.87408564374191,NaN,,1300.62834784575,29.7638267146937,209.404817742744
0.166666666666667,2.423734506,104.507825483074,0,2.88448075317818,1.02916495149758,100.418294742338,NaN,NaN,NaN,NaN,25.2245714293333,0.0761323745396088,1.00718238582886,NaN,5.59088960397747,2.14969057472712,NaN,,1298.82413439851,30.0060398039244,211.661674485793,0,105.022292542169,0.16746142,3.29273045337244,0.559772081214938,98.4964632638528,NaN,NaN,NaN,NaN,19.4805743791667,0.0412549368956117,1.10062756142806,NaN,7.47173137316856,3.74577570371375,NaN,,1300.48153877979,30.0453368066841,209.402926921063,0,105.008648184975,0.176207041999999,4.45820708911254,1.30849521189908,98.1325776310122,NaN,NaN,NaN,NaN,34.442172122,0.0965521676503579,0.978225092226809,NaN,7.49898583056318,2.8949127377562,NaN,,1301.55195116903,30.0194602248812,209.410120713494,0,104.982739986068,0.171532322,2.75675390396435,0.555780984905589,98.0576192232457,NaN,NaN,NaN,NaN,21.289726680893,0.0408785786135593,1.02462098184197,0.0678856986498762,7.487853006095,2.78365678698627,12.9159104231826,,1301.90382554424,30.0525467393135,209.403643301986,0,104.993809593265,0.172778913999999,3.17360585293046,0.744886852225888,98.3974487689996,NaN,NaN,NaN,NaN,23.1772455587278,0.0548715061268481,1.13976263431228,0.17591296149941,7.48930983541995,4.60590076358299,4.37033322263948,,1299.65937111229,30.0259759396895,209.4031583555
0.25,2.423734506,104.597588671616,0,2.88952823023165,0.415484886796,100.101048889092,NaN,NaN,NaN,NaN,24.9198070443333,0.0307358379692144,1.04551978868806,NaN,5.58535035069524,2.13461760314809,NaN,,1299.71746207169,30.0838919949565,211.65612860236,0,105.018481579595,0.17072090543637,3.30240721249522,0.59246917874873,98.7049305948307,NaN,NaN,NaN,NaN,18.2474945086667,0.0435225962510636,0.973222593212188,NaN,7.47396076976476,3.56274931257812,NaN,,1299.68137113425,30.1271467325718,209.400561349917,0,104.971447587282,0.176207041999999,4.4531498691874,1.36254966568401,98.4131102556136,NaN,NaN,NaN,NaN,33.1661239925,0.100115785164444,0.968387228169726,0.0711729532323591,7.49814111418908,2.87584778362625,102.124237714259,,1298.18510787386,30.1063818479851,209.40459178104,0,104.983848294332,0.171532322,2.6796293812302,0.591986046074183,98.2895211096624,NaN,NaN,NaN,NaN,21.4313100828461,0.0435251726515203,0.974227416175216,0.02481754743255,7.48349710378371,2.68737203204239,60.1837006384213,,1298.59912720885,30.1251844577016,209.398120452478,0,105.017083971156,0.172778913999999,3.17622798138352,0.782414224661327,98.6233616058112,NaN,NaN,NaN,NaN,22.1525693207883,0.0575049892028608,1.10060830006105,0.202365870148989,7.49136512255525,4.49545977268239,3.97337869345688,,1300.14038427222,30.1111012194953,209.397634287162
0.333333333333333,2.423734506,104.692591867608,0,2.66057745084206,0.328118101203412,100.033840360723,NaN,NaN,NaN,NaN,24.7593469948333,0.022261458226647,1.03166015930098,NaN,5.58338545679803,1.89001105684583,NaN,"Sample 1.50 mL to AMBR-96DWP-1/A7",1299.16310558794,30.0722735756814,210.320373168383,0,104.976233507965,0.172623089999999,3.11579596326095,0.589352261426488,98.7114204493353,NaN,NaN,NaN,NaN,17.5587179381667,0.041665034775294,1.05563769557674,NaN,7.47430490286801,3.55890272239507,NaN,"Sample 1.50 mL to AMBR-96DWP-1/A9",1299.81826527735,30.0859713066254,207.98748984774,0,104.955789783101,0.176207041999999,4.3222492304872,1.38466906238202,98.3718845370102,NaN,NaN,NaN,NaN,30.9646390676954,0.0996103838782603,0.922451894657492,NaN,7.49617725505183,2.79310154632596,NaN,"Sample 1.50 mL to AMBR-96DWP-1/A10",1299.73398380887,30.0864600362246,207.910901603715,0,104.976106140942,0.171532322,2.53074287252391,0.60332404143837,98.3702552045779,NaN,NaN,NaN,NaN,21.4993039424317,0.042754376169494,0.944165710305603,0.0032494527608974,7.48139924935314,2.63355333315069,185.669429849397,"Sample 1.50 mL to AMBR-96DWP-1/A11",1300.25178826668,30.0743649348427,207.82385999942,0,105.039130236281,0.172778913999999,2.89730113350754,0.795393753226481,98.54569991899,NaN,NaN,NaN,NaN,21.5905322364839,0.0566228538214278,1.08479212789474,0.195240421048948,7.49099856493364,4.51008904998548,4.39888231047632,"Sample 1.50 mL to AMBR-96DWP-1/A12",1302.42676965323,30.0814210751862,207.745004599628
0.416666666666667,2.423734506,104.732623191782,0,2.84835368819689,0.290331621508373,99.9712221562368,NaN,NaN,NaN,NaN,24.6988004041252,0.0202758950346465,1.07195687316545,NaN,5.58280108654162,1.95295366083747,NaN,,1300.20406375531,30.0428064869392,209.851026486956,0,105.024309073116,0.172623089999999,3.31100528794331,0.576131805664516,98.7573821769466,NaN,NaN,NaN,NaN,17.0563987228333,0.0417032237643033,1.02095651677304,NaN,7.47261902494896,3.71272916709106,NaN,,1299.46083611959,30.0445404423294,207.597509585677,0,105.014574757995,0.176207041999999,4.42309478846235,1.3763522929671,98.4305872142811,NaN,NaN,NaN,NaN,29.5546747886379,0.0999714829007928,0.921119818902967,NaN,7.49466479865121,2.79201989820387,NaN,,1299.82039568722,30.0569661225218,207.599536625921,0,104.992890057185,0.171532322,2.70967746401502,0.590055716735748,98.5112903654663,NaN,NaN,NaN,NaN,21.2435062903889,0.0428357355490868,0.930004738935882,0.0192368122564061,7.48000864936593,2.61885969932485,42.9598909313638,,1298.33127819957,30.0349378235568,207.593066632301,0,105.005357304263,0.172778913999999,3.15322768034579,0.786142414938456,98.6049453116833,NaN,NaN,NaN,NaN,21.2507988696667,0.0571841892259136,1.04353080050692,0.19493494380887,7.49064964868748,4.43819619110049,4.19029374624679,,1298.19464770455,30.0387231025285,207.592575381653
0.5,2.423734506,104.692838150161,0,2.82204613491151,0.262821299358204,100.013426114006,NaN,NaN,NaN,NaN,24.1640742755415,0.0192685239899419,1.00949178791829,NaN,5.58218004928741,2.03682656005168,NaN,,1300.4202600674,30.0232943467364,209.845468277567,0,105.002706832521,0.172623089999999,3.31002815379768,0.564586212489297,98.6955837035229,NaN,NaN,NaN,NaN,17.4809187341667,0.0411219992166747,1.09461421115053,NaN,7.47096122379236,3.67582071985688,NaN,,1300.12735744657,30.019089863344,207.591977500427,0,105.008557901259,0.176207041999999,4.4184838405974,1.37303630123394,98.3992863830529,NaN,NaN,NaN,NaN,24.1545572710847,0.0999739823936383,0.954674637238828,NaN,7.49225790938175,2.8538941943836,NaN,,1301.35307144003,30.0283619385667,207.594003321019,0,105.006385868567,0.171532322,2.60389958319586,0.577003008861497,98.5369299391038,NaN,NaN,NaN,NaN,21.6545335776112,0.042046844037156,0.971983741349734,0.020714254302533,7.47955111826384,2.69196709674108,49.060409644732,,1299.66768431588,29.9916065006685,207.587545610101,0,104.999223534727,0.172778913999999,3.15954448838798,0.781796254142316,98.5284338081521,NaN,NaN,NaN,NaN,23.6290228885931,0.0569626179033046,1.03761929914214,0.219024721399332,7.48954134528768,4.38917679625322,3.64746176886877,,1302.24106071013,30.0118592760307,207.587053643006
0.583333333333333,2.423734506,104.703929476709,0,2.81261123586719,0.258090973823931,99.9602964468645,NaN,NaN,NaN,NaN,25.8027320241667,0.0189227884157299,1.04700077266389,NaN,5.58159942602995,2.19651871749494,NaN,,1300.43298307078,30.0117645245324,209.839919987015,0,104.997063422606,0.172886808554203,3.30871417600389,0.5594419087135,98.6490204106575,NaN,NaN,NaN,NaN,17.0045224987298,0.0407537381906664,1.01358446945843,NaN,7.47085003011666,3.62859389249085,NaN,,1298.85362020616,30.0038673889238,207.58661439599,0,104.999478301962,0.176207041999999,4.39500508165898,1.37220812579702,98.3051466053036,NaN,NaN,NaN,NaN,24.0762176730095,0.0999290256156949,0.958734425828667,NaN,7.49020085918331,2.86096326794032,NaN,,1300.48407933233,30.0140012325538,207.588480218143,0,104.970107574961,0.171532322,2.70077151790293,0.562781275610351,98.4441011246851,NaN,NaN,NaN,NaN,21.8693030779617,0.0410138844451805,0.971487633781098,0.0245566389700955,7.47941234525256,2.69110285926561,29.7271381025896,,1300.61342942326,29.9970822760685,207.582026107857,0,104.995607855608,0.172778913999999,3.09431984983955,0.779827391348765,98.4972884593746,NaN,NaN,NaN,NaN,239.746633503973,0.0568265060130227,1.13311480878852,0.218684526062118,7.48703316577925,4.54142752123435,3.65205527577849,,1300.39071645141,30.0097692449005,207.581534864625
0.666666666666667,2.423734506,104.599417389894,0,2.82742660869601,0.258747522010858,99.9703971107381,NaN,NaN,NaN,NaN,24.5133639032797,0.0189597769197928,1.05270125919117,NaN,5.58083197295804,2.04523182380571,NaN,,1301.57865746496,30.0037353607336,209.834376792743,0,105.0339427617,0.177823657140739,3.30786663328654,0.54578713449668,98.6018482064869,NaN,NaN,NaN,NaN,17.1379594977623,0.0397402703738158,1.07878629799813,NaN,7.47547178698047,3.73428559236917,NaN,,1299.80928734971,29.9995976571296,207.586133628343,0,105.002646285299,0.176207041999999,4.41484960911562,1.37263944850614,98.1770787532178,NaN,NaN,NaN,NaN,23.7100953076838,0.0999600468501458,0.991503116296506,NaN,7.48800624898974,2.91803475913911,NaN,,1298.68187905483,30.0036438962186,207.582956584629,0,104.980672446633,0.171532322,2.71316681292268,0.563021787459152,98.2820620433117,NaN,NaN,NaN,NaN,20.9197546505184,0.0410400830852062,0.961276926655121,0.0228546094148668,7.47753084471186,2.67332016448122,32.6583734910419,,1298.64761797459,30.0018253262091,207.576504510752,0,105.030323343492,0.172778913999999,3.11339972633065,0.76861419215021,98.3808723901837,NaN,NaN,NaN,NaN,179.371894220434,0.0560000017285347,1.07145363311473,0.220902100178333,7.48492937148105,4.39177945919173,3.55264803011282,,1298.98799429314,30.0046878648092,207.576010730915
0.75,2.423734506,104.666036143593,0,2.88472489343562,0.259260841600981,99.984244321272,NaN,NaN,NaN,NaN,26.8667853072203,0.0189999993890524,1.03921483935942,NaN,5.57954172352475,2.02484000935469,NaN,,1299.59932872182,30,209.828825364596,0,104.958944723937,0.177823716,3.31630026403549,0.535443367067294,98.5169457155118,NaN,NaN,NaN,NaN,17.0122165843948,0.0390003027252806,1.10533484755705,NaN,7.47407020480108,3.76882299987972,NaN,,1298.99004633465,30,207.580606415722,0,104.973126738487,0.176207041999999,4.46831981405526,1.37113853693624,98.0712609790825,NaN,NaN,NaN,NaN,22.6280931305554,0.0998380546949885,0.947984834522386,NaN,7.48612540199221,2.842240732699,NaN,,1298.84601889009,30,207.577428498552,0,105.013185630391,0.171532322,2.63598901058501,0.553749884410863,98.17200343086,NaN,NaN,NaN,NaN,20.1600246874088,0.0403396342934614,0.977758314944209,0.00909852163016753,7.47470059386467,2.70202391398593,628.191512265319,,1300.18815852123,30.0100002288818,207.570980874947,0,105.017726477484,0.172778913999999,3.11257296037282,0.768667254052548,98.3066742808774,NaN,NaN,NaN,NaN,16.240475725,0.0560000017285347,1.07163906528662,0.246925813213565,7.48308310897053,4.48719438298583,3.14781773955579,,1301.17887622468,30,207.5704858186
